gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_bucket,avg_monthly_spend,num_services,contract_commitment,high_risk_combo,treatment,observed_churn,true_uplift,estimated_uplift,uplift_quintile,segment
Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,717.3,2-4yr,18.876315789473683,0,0,1,1,0,-0.15586016403898792,-0.021515114269964112,2,Sure Thing (skip)
Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),24.5,1497.9,4-6yr,25.82586206896552,0,1,0,0,0,-0.03441220979183154,0.0022882526723963167,3,Sure Thing (skip)
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,90.7,237.65,0-6mo,79.21666666666667,2,0,0,0,1,-0.02325032487980178,-0.11567163946482728,0,Persuadable (target these)
Male,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.8,664.4,1-2yr,47.457142857142856,1,0,0,0,1,-0.27155030389725365,-0.0824011317137551,1,Persuadable (target these)
Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,0-6mo,24.85,0,0,0,1,0,-0.27828123344464184,-0.14922364655165318,0,Persuadable (target these)
Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,0-6mo,24.8,0,0,1,0,1,-0.27505084692014103,-0.23290205397104108,0,Persuadable (target these)
Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.4,7748.75,4-6yr,107.62152777777777,5,2,0,1,0,0.0,0.020490131301391643,4,Sure Thing (skip)
Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.3,123.65,0-6mo,41.21666666666667,0,0,1,1,0,-0.29214229478339154,-0.27663215739157754,0,Persuadable (target these)
Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.0,1029.35,1-2yr,79.18076923076923,1,0,0,1,0,-0.016829121316377003,-0.07828411975704141,1,Persuadable (target these)
Male,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.1,7447.7,4-6yr,103.44027777777778,5,2,0,0,0,-0.03059504525328309,-0.02387237126012587,2,Sure Thing (skip)
Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1185.95,4-6yr,20.44741379310345,0,2,0,1,0,-0.005074480407526928,0.01063188394389337,3,Sure Thing (skip)
Male,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,6707.15,4-6yr,94.4669014084507,4,2,0,1,0,-0.007318885550705093,0.034142101795967036,4,Sure Thing (skip)
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.35,76.35,0-6mo,76.35,1,0,1,1,1,-0.03924439632288162,-0.14066214885673356,0,Persuadable (target these)
Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.3,4965.0,4-6yr,91.94444444444444,6,2,0,0,0,-0.010340279129884701,-0.019541772706917572,2,Sure Thing (skip)
Male,0,No,Yes,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.05,1790.6,2-4yr,45.91282051282051,3,1,0,0,0,-0.0693381022899833,-0.006621570362043777,2,Sure Thing (skip)
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,0-6mo,70.6,0,0,1,0,1,-0.04607551990292616,-0.06369022133921154,1,Persuadable (target these)
Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,4-6yr,79.68606557377049,5,2,0,0,0,-0.015304221124204665,-0.009812094281761649,2,Sure Thing (skip)
Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,2-4yr,90.31,3,0,0,0,0,-0.04655982953057492,-0.09203195364005248,1,Persuadable (target these)
Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.2,3382.3,2-4yr,91.41351351351352,3,0,0,0,0,-0.025158038038601276,-0.047648047907826466,1,Sure Thing (skip)
Female,1,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.25,2351.8,2-4yr,90.45384615384616,2,0,1,0,1,-0.04725128241228545,-0.04859345396579984,1,Lost Cause (skip)
Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,208.25,7-12mo,20.825,0,0,0,1,0,-0.13932034465513424,-0.056504303948590434,1,Persuadable (target these)
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,0-6mo,20.4,0,0,0,0,0,-0.1677221860189323,-0.04180845215534408,1,Sure Thing (skip)
Female,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.65,933.3,1-2yr,38.887499999999996,2,0,0,1,0,-0.28849442373371514,-0.11290225428029237,0,Persuadable (target these)
Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,4-6yr,111.47923076923077,5,2,0,1,1,-0.019369051123227683,0.13004660101881554,4,Sure Thing (skip)
Male,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,1-2yr,65.64347826086956,2,1,0,0,0,-0.040122799066877414,-0.037122252055321096,1,Sure Thing (skip)
Male,0,No,No,49,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),66.15,3199.0,4-6yr,65.28571428571429,2,2,0,1,0,-0.0050456508157511225,0.0133913254991724,3,Sure Thing (skip)
Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,2-4yr,57.660714285714285,1,0,1,0,0,-0.2831760070381659,-0.07162294065139548,1,Persuadable (target these)
Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,161.65,7-12mo,20.20625,0,2,0,1,0,-0.002519208383954151,0.007546975241600945,3,Sure Thing (skip)
Female,0,No,No,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1517.5,2-4yr,54.19642857142857,2,0,0,0,0,-0.31160788520994537,-0.058328384025550045,1,Persuadable (target these)
Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,4-6yr,80.39718309859154,5,2,0,1,0,-0.010647003844613612,-0.005982089124476586,2,Sure Thing (skip)
Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,4-6yr,101.55942028985508,3,0,0,0,0,-3.728733292856015e-05,-0.21858457781153537,0,Persuadable (target these)
Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.7,7849.85,4-6yr,115.43897058823529,6,2,0,0,0,-0.008014802403959912,-0.00329798479904303,3,Sure Thing (skip)
Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.4,6794.75,4-6yr,106.16796875,4,2,0,0,0,-0.008981302462459968,0.08897289617376017,4,Sure Thing (skip)
Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,75.05,202.9,0-6mo,67.63333333333334,1,0,0,1,0,-0.02177807430536706,-0.08347123065871931,1,Persuadable (target these)
Female,0,Yes,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),49.4,3251.85,4-6yr,49.27045454545454,1,1,0,1,0,-0.04656592135028481,-0.017287237066104615,2,Sure Thing (skip)
Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,534.7,2-4yr,19.09642857142857,0,1,0,0,0,-0.0899620003933479,0.0041029754503782885,3,Sure Thing (skip)
Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.05,7321.05,4-6yr,109.26940298507463,6,2,0,0,0,-0.0352348972268654,0.03354949193541157,4,Sure Thing (skip)
Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,851.2,2-4yr,18.504347826086956,0,0,1,0,0,-0.14684563063370779,-0.014073607661734114,2,Sure Thing (skip)
Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,4-6yr,95.25272727272727,3,0,1,1,0,-0.04072314842846264,-0.016450842137063215,2,Lost Cause (skip)
Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.7,1490.4,1-2yr,67.74545454545455,0,0,0,0,0,-0.010319621066701288,0.00266243106121275,3,Sure Thing (skip)
Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,87.9,1500.5,1-2yr,83.36111111111111,3,0,0,0,1,-0.034727615848278354,-0.10567797896102722,0,Persuadable (target these)
Male,0,Yes,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.4,1842.7,2-4yr,40.05869565217392,3,2,0,1,0,-0.03901796103569677,-0.0030119366479592763,3,Sure Thing (skip)
Female,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.15,765.15,7-12mo,76.515,1,0,0,1,0,-0.04902020875265996,-0.2832638736236655,0,Persuadable (target these)
Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,7285.7,4-6yr,101.19027777777778,3,2,0,0,0,-0.05124514029445863,0.304097973611239,4,Sure Thing (skip)
Male,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.3,875.35,1-2yr,54.709375,1,0,1,1,0,-0.28351188305924374,-0.036601610439508714,1,Sure Thing (skip)
Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.0,237.75,0-6mo,79.25,0,0,1,0,1,-0.03282576190896575,0.12770285707571183,4,Lost Cause (skip)
Male,0,Yes,Yes,21,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.05,565.75,1-2yr,26.94047619047619,0,0,1,1,0,-0.2863669406467285,-0.07584692380048111,1,Persuadable (target these)
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,78.75,426.35,0-6mo,85.27000000000001,1,0,0,0,1,-0.01381681441455392,-0.03730466133715382,1,Lost Cause (skip)
Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,0-6mo,29.95,1,0,0,1,1,-0.2620222024522496,-0.10637166245014765,0,Persuadable (target these)
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.4,45.4,0-6mo,45.4,0,0,0,1,0,-0.2825558263503417,-0.2204110360839762,0,Persuadable (target these)
Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.25,3132.75,2-4yr,87.02083333333333,1,0,0,1,1,-0.062020405012152835,0.013392211971695711,3,Lost Cause (skip)
Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.05,6605.55,4-6yr,103.21171875,5,2,0,0,0,-0.0007407762926161243,-0.00064212574827964,3,Sure Thing (skip)
Male,1,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,74.85,2181.75,2-4yr,72.725,3,2,0,1,0,-0.001669596572371368,0.10339339783948104,4,Sure Thing (skip)
Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,1463.45,4-6yr,20.325694444444444,0,2,0,0,0,-0.0053591264476458254,0.0006353619036539825,3,Sure Thing (skip)
Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.1,936.85,2-4yr,20.366304347826087,0,2,0,0,0,0.0,0.012048007644380361,3,Sure Thing (skip)
Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8,2-4yr,95.24000000000001,3,2,0,1,0,-0.0274724214469156,0.009336362777536134,3,Sure Thing (skip)
Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,38.7,0-6mo,19.35,0,0,0,0,0,-0.11986866920722292,-0.04425453444163059,1,Sure Thing (skip)
Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,55.0,1885.15,2-4yr,55.44558823529412,2,1,0,1,0,-0.07439141629712802,-0.006943302815456463,2,Sure Thing (skip)
Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),106.55,5763.3,4-6yr,106.72777777777777,4,1,0,1,0,-0.04876165609198718,-0.026842457886228716,2,Sure Thing (skip)
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,1-2yr,19.82857142857143,0,0,0,0,0,-0.17531021541620026,0.00746609731235999,3,Sure Thing (skip)
Male,0,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.15,4929.55,4-6yr,75.83923076923077,4,2,0,1,0,-0.023953970309050762,-0.014394805571111599,2,Sure Thing (skip)
Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.8,1540.35,1-2yr,77.0175,0,0,0,0,1,-0.007254470299119957,-0.07718240035750384,1,Persuadable (target these)
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.5,79.5,0-6mo,79.5,1,0,1,1,1,-0.03391349734501275,0.01915221522504451,4,Lost Cause (skip)
Male,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.4,3058.3,2-4yr,72.81666666666668,3,0,0,0,0,-0.26740116092300803,-0.0534615939182272,1,Persuadable (target these)
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,19.4,0-6mo,19.4,0,0,0,1,0,-0.1464456691692113,-0.018908455933254728,2,Sure Thing (skip)
Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,1-2yr,95.08250000000001,4,0,1,0,0,-0.03157437234000259,-0.06127148112702446,1,Persuadable (target these)
Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,760.05,7-12mo,69.09545454545454,0,0,1,0,1,-0.009542245126009655,-0.21929603348730126,0,Persuadable (target these)
Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9,4-6yr,25.49016393442623,0,2,0,0,0,-0.013549882369778506,0.013323133030329273,3,Sure Thing (skip)
Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.0,1584.8,4-6yr,24.7625,0,2,0,1,0,-0.03671107161345206,0.013715958364399622,3,Sure Thing (skip)
Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.4,2191.15,2-4yr,87.646,3,0,0,1,0,-0.042048601379275574,-0.1001622572817226,0,Persuadable (target these)
Female,0,No,No,44,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.15,2139.1,2-4yr,48.61590909090909,0,0,0,1,0,-0.2717321240694746,-0.06474207982210325,1,Persuadable (target these)
Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,330.15,0-6mo,66.03,0,0,1,1,1,-0.024067363404562378,-0.20086779345705386,0,Persuadable (target these)
Female,1,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,2-4yr,28.932291666666668,1,1,0,1,0,-0.08350587375353158,-0.00022528561185893893,3,Sure Thing (skip)
Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,469.8,0-6mo,78.3,0,0,1,1,1,-0.04086513779112301,0.07480875942072174,4,Lost Cause (skip)
Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,0-6mo,44.8375,1,0,0,0,0,-0.2887258202380337,-0.18998345806584221,0,Persuadable (target these)
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1322.85,4-6yr,18.372916666666665,0,2,0,1,0,-0.015482043911713376,0.0017956126688962277,3,Sure Thing (skip)
Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,4869.5,4-6yr,90.17592592592592,2,0,0,1,0,-0.050638703829023274,-0.16847941891113766,0,Persuadable (target these)
Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65,4-6yr,68.31287878787879,3,0,0,0,0,-0.2894255666217922,-0.0398107101923286,1,Sure Thing (skip)
Male,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.9,130.1,0-6mo,43.36666666666667,1,0,0,0,1,-0.29092915727889296,-0.11824852756732993,0,Persuadable (target these)
Male,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,1-2yr,64.83421052631579,3,1,0,1,0,-0.048427001103571204,-0.014579982229708029,2,Sure Thing (skip)
Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.0,4976.15,4-6yr,81.57622950819672,4,2,0,0,0,0.0,-0.024081908305537924,2,Sure Thing (skip)
Male,0,No,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,89.8,4667.0,4-6yr,86.42592592592592,3,0,0,1,0,-0.03218715687133224,-0.07688381604222996,1,Persuadable (target these)
Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49.95,49.95,0-6mo,49.95,1,0,1,0,0,-0.285880596938061,-0.2171309062219717,0,Persuadable (target these)
Male,1,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.85,1471.75,1-2yr,77.46052631578948,1,0,1,0,1,-0.0279011353194133,0.14218937641934914,4,Lost Cause (skip)
Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,483.15,1-2yr,20.131249999999998,0,2,0,1,0,-0.022248626611833626,0.016727401455636608,3,Sure Thing (skip)
Female,1,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,3465.05,2-4yr,105.00151515151515,4,0,0,0,1,-0.04720248123251161,0.02051061101654217,4,Lost Cause (skip)
Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,2-4yr,86.26290322580645,2,0,0,0,1,-0.04410331813388575,-0.11894903104047139,0,Persuadable (target these)
Male,0,Yes,No,59,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.3,2666.75,4-6yr,45.19915254237288,2,0,1,1,0,-0.28952219745957186,-0.13434537216676812,0,Persuadable (target these)
Female,1,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91.0,1859.5,1-2yr,92.975,2,1,0,1,0,-0.07745210699688407,0.08811794272345694,4,Sure Thing (skip)
Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.0,6017.9,4-6yr,100.29833333333333,3,0,1,0,1,-0.027569106614056878,-0.0704947394752985,1,Persuadable (target these)
Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,1-2yr,78.14722222222223,1,0,0,0,0,-0.019054264893244376,-0.05001452314072652,1,Persuadable (target these)
Female,0,No,Yes,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.6,1297.8,1-2yr,68.30526315789473,3,0,1,1,0,-0.3038064745119736,-0.06353489232973848,1,Persuadable (target these)
Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,452.55,1-2yr,18.85625,0,2,0,1,0,-0.0096230693317595,0.0043298863075949415,3,Sure Thing (skip)
Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,172.35,7-12mo,19.15,0,1,0,1,0,-0.06329903692899504,-0.011645799630956475,2,Sure Thing (skip)
